,Epsilon,Eval_val,K,Opt_val,clustertime,index,satisfy,setuptime,solvetime
65,3.4333200182819924e-05,0.8,300.0,-0.0006698823875896566,2.483658194541931,58.5,0.8,0.019218921661376953,5.114918518066406
66,4.3939705607607866e-05,0.8,300.0,-0.0005691381939141712,2.483658194541931,59.4,0.8,0.019218921661376953,4.070884418487549
67,5.623413251903491e-05,0.9,300.0,-0.00045780108948640573,2.483658194541931,60.3,0.9,0.019218921661376953,3.9385632514953612
68,7.196856730011514e-05,0.9,300.0,-0.0003437389327557239,2.483658194541931,61.2,0.9,0.019218921661376953,4.1423032760620115
69,9.21055317689482e-05,0.9,300.0,-0.00022346713177247074,2.483658194541931,62.1,0.9,0.019218921661376953,2.799542784690857
70,0.00011787686347935866,0.9,300.0,-9.63783943433301e-05,2.483658194541931,63.0,0.9,0.019218921661376953,2.3866811037063598
71,0.0001508590708600179,0.9,300.0,3.92356779258109e-05,2.483658194541931,63.9,0.9,0.019218921661376953,2.5823104858398436
72,0.00019306977288832493,1.0,300.0,0.00018400484665533399,2.483658194541931,64.8,1.0,0.019218921661376953,2.247141170501709
73,0.00024709112279856045,1.0,300.0,0.00034048532324868603,2.483658194541931,65.7,1.0,0.019218921661376953,2.1242292165756225
74,0.000316227766016838,1.0,300.0,0.0005108046100475435,2.483658194541931,66.6,1.0,0.019218921661376953,1.5438980102539062
75,1e-05,0.5,500.0,-0.000987870587794796,4.323640847206116,67.5,0.5,0.0629854679107666,4.837744188308716
76,1.2798022139979525e-05,0.5,500.0,-0.0009737678596663749,4.323640847206116,68.4,0.5,0.0629854679107666,7.689314126968384
77,1.6378937069540644e-05,0.6,500.0,-0.0009153362841383652,4.323640847206116,69.3,0.6,0.0629854679107666,6.938532400131225
78,2.096179992453126e-05,0.7,500.0,-0.0008235252461725538,4.323640847206116,70.2,0.7,0.0629854679107666,7.129730272293091
79,2.682695795279727e-05,0.8,500.0,-0.0007134017582952504,4.323640847206116,71.1,0.8,0.0629854679107666,8.35138475894928
80,3.4333200182819924e-05,0.8,500.0,-0.0006246433147073531,4.323640847206116,72.0,0.8,0.0629854679107666,7.666490197181702
81,4.3939705607607866e-05,0.8,500.0,-0.0005303872690264448,4.323640847206116,72.9,0.8,0.0629854679107666,7.471067595481872
82,5.623413251903491e-05,0.9,500.0,-0.00044232729967931506,4.323640847206116,73.8,0.9,0.0629854679107666,6.303304553031921
83,7.196856730011514e-05,0.9,500.0,-0.00031516272684046744,4.323640847206116,74.7,0.9,0.0629854679107666,6.738618969917297
84,9.21055317689482e-05,0.9,500.0,-0.00020661161163831927,4.323640847206116,75.6,0.9,0.0629854679107666,6.218885040283203
85,0.00011787686347935866,0.9,500.0,-8.916201114435163e-05,4.323640847206116,76.5,0.9,0.0629854679107666,6.718421196937561
86,0.0001508590708600179,0.9,500.0,4.532395116611744e-05,4.323640847206116,77.4,0.9,0.0629854679107666,4.319716811180115
87,0.00019306977288832493,1.0,500.0,0.0001877339772990739,4.323640847206116,78.3,1.0,0.0629854679107666,4.012489891052246
88,0.00024709112279856045,1.0,500.0,0.00034191132430606695,4.323640847206116,79.2,1.0,0.0629854679107666,4.4845648288726805
89,0.000316227766016838,1.0,500.0,0.000512149849343131,4.323640847206116,80.1,1.0,0.0629854679107666,1.9124156951904296
90,1e-05,0.6,800.0,-0.0009140709069992125,6.028519892692566,81.0,0.6,0.052394700050354,8.34035894870758
91,1.2798022139979525e-05,0.6,800.0,-0.000905511589131164,6.028519892692566,81.9,0.6,0.052394700050354,8.177299165725708
92,1.6378937069540644e-05,0.6,800.0,-0.0007887816969858356,6.028519892692566,82.8,0.6,0.052394700050354,9.47497718334198
