,Epsilon,Eval_val,K,Opt_val,clustertime,index,satisfy,setuptime,solvetime
29,0.031622776601683784,1.0,5.0,0.0015707798350545945,0.15936031341552734,26.1,1.0,0.0019532442092895508,0.09145419597625733
30,0.000316227766016838,0.2,50.0,-0.002704217856063424,0.4945481538772583,27.0,0.2,0.00866684913635254,0.12344369888305665
31,0.000439397056076079,0.2,50.0,-0.0025972292019498158,0.4945481538772583,27.9,0.2,0.00866684913635254,0.0772594928741455
32,0.0006105402296585326,0.2,50.0,-0.002461488258037862,0.4945481538772583,28.8,0.2,0.00866684913635254,0.0665097713470459
33,0.0008483428982440715,0.2,50.0,-0.0022869444481204548,0.4945481538772583,29.7,0.2,0.00866684913635254,0.06448280811309814
34,0.0011787686347935864,0.2,50.0,-0.002074623920725028,0.4945481538772583,30.6,0.2,0.00866684913635254,0.07942869663238525
35,0.0016378937069540648,0.2,50.0,-0.001825440485598057,0.4945481538772583,31.5,0.2,0.00866684913635254,0.08651833534240723
36,0.0022758459260747888,0.4,50.0,-0.0015399536565548675,0.4945481538772583,32.4,0.4,0.00866684913635254,0.07128090858459472
37,0.003162277660168379,0.4,50.0,-0.001232818172906647,0.4945481538772583,33.3,0.4,0.00866684913635254,0.091265869140625
38,0.00439397056076079,0.7,50.0,-0.0009395111954340534,0.4945481538772583,34.2,0.7,0.00866684913635254,0.11018562316894531
39,0.006105402296585328,0.8,50.0,-0.0006513064625491467,0.4945481538772583,35.1,0.8,0.00866684913635254,0.1360910177230835
40,0.008483428982440715,0.9,50.0,-0.00034765171771784456,0.4945481538772583,36.0,0.9,0.00866684913635254,0.11042904853820801
41,0.011787686347935871,0.9,50.0,-7.483847327709303e-06,0.4945481538772583,36.9,0.9,0.00866684913635254,0.09072790145874024
42,0.016378937069540637,1.0,50.0,0.00039566545986870563,0.4945481538772583,37.8,1.0,0.00866684913635254,0.12091593742370606
43,0.022758459260747876,1.0,50.0,0.0009035828793488236,0.4945481538772583,38.7,1.0,0.00866684913635254,0.1079111099243164
44,0.031622776601683784,1.0,50.0,0.0015711010876701286,0.4945481538772583,39.6,1.0,0.00866684913635254,0.06943056583404542
45,0.000316227766016838,0.2,100.0,-0.0027028654384979784,0.7164835691452026,40.5,0.2,0.015412688255310059,0.1005704164505005
46,0.000439397056076079,0.2,100.0,-0.002596700643221691,0.7164835691452026,41.4,0.2,0.015412688255310059,0.09216301441192627
47,0.0006105402296585326,0.2,100.0,-0.00246085945853887,0.7164835691452026,42.3,0.2,0.015412688255310059,0.10168499946594238
48,0.0008483428982440715,0.2,100.0,-0.00228690649688562,0.7164835691452026,43.2,0.2,0.015412688255310059,0.11545319557189941
49,0.0011787686347935864,0.2,100.0,-0.002074097735029968,0.7164835691452026,44.1,0.2,0.015412688255310059,0.17163896560668945
50,0.0016378937069540648,0.2,100.0,-0.0018254667167833982,0.7164835691452026,45.0,0.2,0.015412688255310059,0.33358473777770997
51,0.0022758459260747888,0.4,100.0,-0.0015398367266325436,0.7164835691452026,45.9,0.4,0.015412688255310059,0.3348712921142578
52,0.003162277660168379,0.4,100.0,-0.0012329901866728922,0.7164835691452026,46.8,0.4,0.015412688255310059,0.3715588331222534
53,0.00439397056076079,0.7,100.0,-0.0009391860627307109,0.7164835691452026,47.7,0.7,0.015412688255310059,0.6412884712219238
54,0.006105402296585328,0.8,100.0,-0.0006513941193221386,0.7164835691452026,48.6,0.8,0.015412688255310059,0.3484227180480957
55,0.008483428982440715,0.9,100.0,-0.000347507302594859,0.7164835691452026,49.5,0.9,0.015412688255310059,0.3603578805923462
56,0.011787686347935871,0.9,100.0,-7.492053795043281e-06,0.7164835691452026,50.4,0.9,0.015412688255310059,0.3900724411010742
57,0.016378937069540637,1.0,100.0,0.00039580165214806503,0.7164835691452026,51.3,1.0,0.015412688255310059,0.25636677742004393
58,0.022758459260747876,1.0,100.0,0.0009034852288043748,0.7164835691452026,52.2,1.0,0.015412688255310059,0.3249918699264526
59,0.031622776601683784,1.0,100.0,0.001571243422325606,0.7164835691452026,53.1,1.0,0.015412688255310059,0.19498157501220703
60,0.000316227766016838,0.2,300.0,-0.0027025546547615282,2.4270294427871706,54.0,0.2,0.13187885284423828,2.3026195764541626
61,0.000439397056076079,0.2,300.0,-0.0025960368569977422,2.4270294427871706,54.9,0.2,0.13187885284423828,3.7086543798446656
62,0.0006105402296585326,0.2,300.0,-0.0024611257886900224,2.4270294427871706,55.8,0.2,0.13187885284423828,2.9787920236587526
63,0.0008483428982440715,0.2,300.0,-0.002286435379465243,2.4270294427871706,56.7,0.2,0.13187885284423828,2.7069608688354494
64,0.0011787686347935864,0.2,300.0,-0.002071953962346382,2.4270294427871706,57.6,0.2,0.13187885284423828,0.5114939451217652
65,0.0016378937069540648,0.2,300.0,-0.0018238547644448921,2.4270294427871706,58.5,0.2,0.13187885284423828,0.33374502658843996
66,0.0022758459260747888,0.4,300.0,-0.0015386069455364374,2.4270294427871706,59.4,0.4,0.13187885284423828,0.29765996932983396
67,0.003162277660168379,0.4,300.0,-0.0012323731696403752,2.4270294427871706,60.3,0.4,0.13187885284423828,0.3950970649719238
68,0.00439397056076079,0.7,300.0,-0.0009384397846132828,2.4270294427871706,61.2,0.7,0.13187885284423828,0.2869715690612793
69,0.006105402296585328,0.8,300.0,-0.0006506946414931769,2.4270294427871706,62.1,0.8,0.13187885284423828,0.266275954246521
70,0.008483428982440715,0.9,300.0,-0.0003472782422631009,2.4270294427871706,63.0,0.9,0.13187885284423828,0.30327026844024657
71,0.011787686347935871,0.9,300.0,-6.351839806065901e-06,2.4270294427871706,63.9,0.9,0.13187885284423828,0.27803711891174315
72,0.016378937069540637,1.0,300.0,0.00039626883149439484,2.4270294427871706,64.8,1.0,0.13187885284423828,0.28440289497375487
73,0.022758459260747876,1.0,300.0,0.0009040643014470764,2.4270294427871706,65.7,1.0,0.13187885284423828,0.25190722942352295
74,0.031622776601683784,1.0,300.0,0.0015723043852806224,2.4270294427871706,66.6,1.0,0.13187885284423828,0.5888323068618775
75,0.000316227766016838,0.2,500.0,-0.002702593007469946,3.5509681940078734,67.5,0.2,0.11801190376281738,4.342113566398621
76,0.000439397056076079,0.2,500.0,-0.0025973668983149687,3.5509681940078734,68.4,0.2,0.11801190376281738,4.786430931091308
77,0.0006105402296585326,0.2,500.0,-0.002458413521406174,3.5509681940078734,69.3,0.2,0.11801190376281738,3.9410284519195558
78,0.0008483428982440715,0.2,500.0,-0.002285700890754593,3.5509681940078734,70.2,0.2,0.11801190376281738,2.0316554069519044
79,0.0011787686347935864,0.2,500.0,-0.002074352595701606,3.5509681940078734,71.1,0.2,0.11801190376281738,0.7605995893478393
80,0.0016378937069540648,0.2,500.0,-0.001825250752619019,3.5509681940078734,72.0,0.2,0.11801190376281738,0.7825767755508423
81,0.0022758459260747888,0.4,500.0,-0.0015390507345919128,3.5509681940078734,72.9,0.4,0.11801190376281738,0.5211430072784424
82,0.003162277660168379,0.4,500.0,-0.0012328263822345886,3.5509681940078734,73.8,0.4,0.11801190376281738,0.5627753019332886
83,0.00439397056076079,0.7,500.0,-0.0009378076676256382,3.5509681940078734,74.7,0.7,0.11801190376281738,0.4672534942626953
84,0.006105402296585328,0.8,500.0,-0.0006507538433328532,3.5509681940078734,75.6,0.8,0.11801190376281738,0.48532540798187257
85,0.008483428982440715,0.9,500.0,-0.0003467716078186482,3.5509681940078734,76.5,0.9,0.11801190376281738,0.48893537521362307
86,0.011787686347935871,0.9,500.0,-5.788320436281077e-06,3.5509681940078734,77.4,0.9,0.11801190376281738,0.46891586780548095
87,0.016378937069540637,1.0,500.0,0.0003964628648678078,3.5509681940078734,78.3,1.0,0.11801190376281738,0.46518473625183104
88,0.022758459260747876,1.0,500.0,0.0009040506161826593,3.5509681940078734,79.2,1.0,0.11801190376281738,0.45278244018554686
89,0.031622776601683784,1.0,500.0,0.0015715091252772179,3.5509681940078734,80.1,1.0,0.11801190376281738,0.43115665912628176
90,0.000316227766016838,0.2,800.0,-0.002699306142109168,4.376909804344177,81.0,0.2,0.11810095310211181,6.373938083648682
91,0.000439397056076079,0.2,800.0,-0.0025954226181808004,4.376909804344177,81.9,0.2,0.11810095310211181,6.547847080230713
92,0.0006105402296585326,0.2,800.0,-0.0024589594706653146,4.376909804344177,82.8,0.2,0.11810095310211181,5.786630392074585
93,0.0008483428982440715,0.2,800.0,-0.0022862395503553947,4.376909804344177,83.7,0.2,0.11810095310211181,3.7272250175476076
94,0.0011787686347935864,0.2,800.0,-0.002070485438979069,4.376909804344177,84.6,0.2,0.11810095310211181,0.9447711944580078
95,0.0016378937069540648,0.2,800.0,-0.0018233216857210823,4.376909804344177,85.5,0.2,0.11810095310211181,0.9137704372406006
96,0.0022758459260747888,0.4,800.0,-0.0015388173053264432,4.376909804344177,86.4,0.4,0.11810095310211181,0.8998665809631348
97,0.003162277660168379,0.4,800.0,-0.0012327735107925213,4.376909804344177,87.3,0.4,0.11810095310211181,0.9043731212615966
98,0.00439397056076079,0.7,800.0,-0.0009374086929878518,4.376909804344177,88.2,0.7,0.11810095310211181,0.9070188522338867
99,0.006105402296585328,0.8,800.0,-0.0006493336332716087,4.376909804344177,89.1,0.8,0.11810095310211181,0.8497845649719238
100,0.008483428982440715,0.9,800.0,-0.0003436199784590835,4.376909804344177,90.0,0.9,0.11810095310211181,0.8331766605377198
101,0.011787686347935871,0.9,800.0,-5.167381023180565e-06,4.376909804344177,90.9,0.9,0.11810095310211181,0.8546029090881347
102,0.016378937069540637,1.0,800.0,0.0003974055322955191,4.376909804344177,91.8,1.0,0.11810095310211181,0.8659101724624634
103,0.022758459260747876,1.0,800.0,0.0009047795851933221,4.376909804344177,92.7,1.0,0.11810095310211181,0.861972713470459
104,0.031622776601683784,1.0,800.0,0.0015738653614459051,4.376909804344177,93.6,1.0,0.11810095310211181,0.9350353002548217
105,0.000316227766016838,0.2,900.0,-0.002704571731493421,0.0,94.5,0.2,0.13728396892547606,7.413620376586914
106,0.000439397056076079,0.2,900.0,-0.002597916553231821,0.0,95.4,0.2,0.13728396892547606,9.040737628936768
107,0.0006105402296585326,0.2,900.0,-0.0024619981679739064,0.0,96.3,0.2,0.13728396892547606,11.604704546928406
108,0.0008483428982440715,0.2,900.0,-0.002287529116289572,0.0,97.2,0.2,0.13728396892547606,7.245669317245484
109,0.0011787686347935864,0.2,900.0,-0.0020737232479834814,0.0,98.1,0.2,0.13728396892547606,1.7823450803756713
110,0.0016378937069540648,0.2,900.0,-0.0018244047906756937,0.0,99.0,0.2,0.13728396892547606,1.184343981742859
111,0.0022758459260747888,0.4,900.0,-0.0015392047982122987,0.0,99.9,0.4,0.13728396892547606,1.6071062088012695
112,0.003162277660168379,0.4,900.0,-0.0012310165044490669,0.0,100.8,0.4,0.13728396892547606,1.1830108404159545
113,0.00439397056076079,0.7,900.0,-0.0009348460711200279,0.0,101.7,0.7,0.13728396892547606,0.8995669841766357
114,0.006105402296585328,0.8,900.0,-0.0006469208079493317,0.0,102.6,0.8,0.13728396892547606,0.9222284555435181
115,0.008483428982440715,0.9,900.0,-0.00034432789730098786,0.0,103.5,0.9,0.13728396892547606,0.8685041189193725
116,0.011787686347935871,0.9,900.0,-5.549151025383679e-06,0.0,104.4,0.9,0.13728396892547606,0.8672903776168823
117,0.016378937069540637,1.0,900.0,0.0003964028782246887,0.0,105.3,1.0,0.13728396892547606,0.8667809963226318
118,0.022758459260747876,1.0,900.0,0.0009056357403482169,0.0,106.2,1.0,0.13728396892547606,0.8262262582778931
119,0.031622776601683784,1.0,900.0,0.0015739116468342037,0.0,107.1,1.0,0.13728396892547606,0.7727138280868531
